accuracy,context,farm,geo_is_contact,geo_is_family,geo_is_friend,geo_is_public,id,isfamily,isfriend,ispublic,latitude,longitude,owner,place_id,secret,server,title,woeid,Photo_Category,URL,Downloaded,Usage
16,0,8,0,0,0,1,40125129013,0,0,1,-25.344898,131.036038,23782932@N06,hZvqwzlUV7IjoI3xyA,17c8273eb2,7841,Long way down (and out),55864538,Uluru,https://farm8.staticflickr.com/7841/40125129013_17c8273eb2.jpg,1,Train
16,0,5,0,0,0,1,46598587312,0,0,1,-25.333889,131.003611,98813853@N04,hZvqwzlUV7IjoI3xyA,de261e5a5d,4897,d016909 Uluru,55864538,Uluru,https://farm5.staticflickr.com/4897/46598587312_de261e5a5d.jpg,1,Train
16,0,8,0,0,0,1,46598586832,0,0,1,-25.333889,131.003888,98813853@N04,hZvqwzlUV7IjoI3xyA,5f0737fb0c,7894,d016910 Uluru,55864538,Uluru,https://farm8.staticflickr.com/7894/46598586832_5f0737fb0c.jpg,1,Test
16,0,5,0,0,0,1,46419568331,0,0,1,-25.353173,131.033505,53649649@N04,hZvqwzlUV7IjoI3xyA,1bb3332ee4,4913,Red Rocks . Kata Tjuta,55864538,Uluru,https://farm5.staticflickr.com/4913/46419568331_1bb3332ee4.jpg,1,Test
16,0,5,0,0,0,1,45669143024,0,0,1,-25.345278,131.010277,29099490@N04,hZvqwzlUV7IjoI3xyA,a615677f46,4892,Uluru,55864538,Uluru,https://farm5.staticflickr.com/4892/45669143024_a615677f46.jpg,1,Test
16,0,5,0,0,0,1,46176950412,0,0,1,-25.314848,130.993325,84181868@N00,hZvqwzlUV7IjoI3xyA,573a9102d1,4900,Uluru,55864538,Uluru,https://farm5.staticflickr.com/4900/46176950412_573a9102d1.jpg,1,Train
16,0,2,0,0,0,1,45536913352,0,0,1,-25.341209,131.054044,53649649@N04,_covGstUV7KftWImfg,0ebee65d76,1970,Uluru . Red Centre,55864525,Uluru,https://farm2.staticflickr.com/1970/45536913352_0ebee65d76.jpg,1,Train
16,0,2,0,0,0,1,31715210378,0,0,1,-25.352325,131.026605,53649649@N04,hZvqwzlUV7IjoI3xyA,cd4a9f5c12,1956,Uluru . Red Centre,55864538,Uluru,https://farm2.staticflickr.com/1956/31715210378_cd4a9f5c12.jpg,1,Test
16,0,2,0,0,0,1,44139022225,0,0,1,-25.338500,131.052872,30512104@N07,_covGstUV7KftWImfg,f4303963fa,1903,Ayers Rock (Uluru) surface details,55864525,Uluru,https://farm2.staticflickr.com/1903/44139022225_f4303963fa.jpg,1,Validation
16,0,2,0,0,0,1,44115328475,0,0,1,-25.338500,131.052872,30512104@N07,_covGstUV7KftWImfg,c1c9ece6c9,1977,Ayers Rock (Uluru),55864525,Uluru,https://farm2.staticflickr.com/1977/44115328475_c1c9ece6c9.jpg,1,Validation
16,0,2,0,0,0,1,43962922385,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,e7e225cc23,1953,IMG_7414,55864538,Uluru,https://farm2.staticflickr.com/1953/43962922385_e7e225cc23.jpg,1,Test
16,0,2,0,0,0,1,44874109461,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,d3b23d5b5f,1917,IMG_7415,55864538,Uluru,https://farm2.staticflickr.com/1917/44874109461_d3b23d5b5f.jpg,1,Train
16,0,2,0,0,0,1,29937239867,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,13b4269ae1,1959,IMG_7417,55864538,Uluru,https://farm2.staticflickr.com/1959/29937239867_13b4269ae1.jpg,1,Train
16,0,2,0,0,0,1,44874046421,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,0d428bbddc,1921,IMG_7418,55864538,Uluru,https://farm2.staticflickr.com/1921/44874046421_0d428bbddc.jpg,1,Validation
16,0,2,0,0,0,1,43962767545,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,795fde57fd,1977,IMG_7422,55864538,Uluru,https://farm2.staticflickr.com/1977/43962767545_795fde57fd.jpg,1,Test
16,0,2,0,0,0,1,43061281310,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,0d0d01143b,1928,IMG_7413,55864538,Uluru,https://farm2.staticflickr.com/1928/43061281310_0d0d01143b.jpg,1,Test
16,0,2,0,0,0,1,44849978311,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,fdd74926d4,1906,IMG_4003,55864538,Uluru,https://farm2.staticflickr.com/1906/44849978311_fdd74926d4.jpg,1,Train
16,0,2,0,0,0,1,44800290152,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,d7737f54be,1843,IMG_7359,55864538,Uluru,https://farm2.staticflickr.com/1843/44800290152_d7737f54be.jpg,1,Train
16,0,2,0,0,0,1,29913764257,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,848fd50b28,1889,IMG_7364,55864538,Uluru,https://farm2.staticflickr.com/1889/29913764257_848fd50b28.jpg,1,Test
16,0,2,0,0,0,1,44800089192,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,6df6b3bcd6,1974,IMG_7368,55864538,Uluru,https://farm2.staticflickr.com/1974/44800089192_6df6b3bcd6.jpg,1,Train
16,0,2,0,0,0,1,44849640221,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,58b63842e1,1952,IMG_7374,55864538,Uluru,https://farm2.staticflickr.com/1952/44849640221_58b63842e1.jpg,1,Validation
16,0,2,0,0,0,1,30977461178,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,3739b9c375,1898,IMG_7378,55864538,Uluru,https://farm2.staticflickr.com/1898/30977461178_3739b9c375.jpg,1,Train
16,0,2,0,0,0,1,44849550811,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,c15bb9ed1f,1885,IMG_7381,55864538,Uluru,https://farm2.staticflickr.com/1885/44849550811_c15bb9ed1f.jpg,1,Test
16,0,2,0,0,0,1,29913368167,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,97b7f249f2,1855,IMG_7387,55864538,Uluru,https://farm2.staticflickr.com/1855/29913368167_97b7f249f2.jpg,1,Train
16,0,2,0,0,0,1,43938980305,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,4a37fbf766,1910,IMG_7390,55864538,Uluru,https://farm2.staticflickr.com/1910/43938980305_4a37fbf766.jpg,1,Train
16,0,2,0,0,0,1,43938915085,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,2b37235824,1893,IMG_7393,55864538,Uluru,https://farm2.staticflickr.com/1893/43938915085_2b37235824.jpg,1,Train
16,0,2,0,0,0,1,43038335240,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,4af0b35345,1915,IMG_7394,55864538,Uluru,https://farm2.staticflickr.com/1915/43038335240_4af0b35345.jpg,1,Train
16,0,2,0,0,0,1,43938855575,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,cdcb83759f,1861,IMG_7395,55864538,Uluru,https://farm2.staticflickr.com/1861/43938855575_cdcb83759f.jpg,1,Train
16,0,2,0,0,0,1,29913117987,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,5ace3ba020,1948,IMG_7398,55864538,Uluru,https://farm2.staticflickr.com/1948/29913117987_5ace3ba020.jpg,1,Train
16,0,2,0,0,0,1,44849239201,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,7bb62a23c5,1939,IMG_7399,55864538,Uluru,https://farm2.staticflickr.com/1939/44849239201_7bb62a23c5.jpg,1,Train
16,0,2,0,0,0,1,43038180060,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,064c352847,1922,IMG_7401,55864538,Uluru,https://farm2.staticflickr.com/1922/43038180060_064c352847.jpg,1,Validation
16,0,2,0,0,0,1,44849198771,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,fb854e9214,1963,IMG_7402,55864538,Uluru,https://farm2.staticflickr.com/1963/44849198771_fb854e9214.jpg,1,Train
16,0,2,0,0,0,1,44849181341,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,a230af0bb3,1891,IMG_7403,55864538,Uluru,https://farm2.staticflickr.com/1891/44849181341_a230af0bb3.jpg,1,Validation
16,0,2,0,0,0,1,29913041407,0,0,1,-25.370000,131.062000,25013979@N05,hZvqwzlUV7IjoI3xyA,4c3f973022,1944,IMG_7404,55864538,Uluru,https://farm2.staticflickr.com/1944/29913041407_4c3f973022.jpg,1,Train
16,0,2,0,0,0,1,44799447192,0,0,1,-25.335500,131.028650,25013979@N05,hZvqwzlUV7IjoI3xyA,c4ee277ceb,1853,IMG_7407,55864538,Uluru,https://farm2.staticflickr.com/1853/44799447192_c4ee277ceb.jpg,1,Train
16,0,2,0,0,0,1,43938577295,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,b4decba892,1892,IMG_7408,55864538,Uluru,https://farm2.staticflickr.com/1892/43938577295_b4decba892.jpg,1,Train
16,0,2,0,0,0,1,30976881388,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,13b4e61a75,1876,IMG_7410,55864538,Uluru,https://farm2.staticflickr.com/1876/30976881388_13b4e61a75.jpg,1,Train
16,0,2,0,0,0,1,44128196614,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,d1826c2d67,1905,IMG_7411,55864538,Uluru,https://farm2.staticflickr.com/1905/44128196614_d1826c2d67.jpg,1,Validation
16,0,2,0,0,0,1,30976759408,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,38b2c0abb2,1917,IMG_7409,55864538,Uluru,https://farm2.staticflickr.com/1917/30976759408_38b2c0abb2.jpg,1,Test
16,0,2,0,0,0,1,43938440255,0,0,1,-25.341900,131.022300,25013979@N05,hZvqwzlUV7IjoI3xyA,238787eb8a,1911,IMG_4017,55864538,Uluru,https://farm2.staticflickr.com/1911/43938440255_238787eb8a.jpg,1,Train
16,0,2,0,0,0,1,30976732658,0,0,1,-25.368600,131.063300,25013979@N05,hZvqwzlUV7IjoI3xyA,297f2f15e7,1967,IMG_7400,55864538,Uluru,https://farm2.staticflickr.com/1967/30976732658_297f2f15e7.jpg,1,Validation
16,0,2,0,0,0,1,43037785470,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,3decc211e6,1916,IMG_7375,55864538,Uluru,https://farm2.staticflickr.com/1916/43037785470_3decc211e6.jpg,1,Train
16,0,2,0,0,0,1,44128039394,0,0,1,-25.367100,131.062750,25013979@N05,hZvqwzlUV7IjoI3xyA,946313424a,1968,IMG_7362,55864538,Uluru,https://farm2.staticflickr.com/1968/44128039394_946313424a.jpg,1,Train
16,0,2,0,0,0,1,44290521881,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,fbe08451f7,1868,IMG_7342,55864538,Uluru,https://farm2.staticflickr.com/1868/44290521881_fbe08451f7.jpg,1,Train
16,0,2,0,0,0,1,43572982504,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,e41bac25fa,1842,IMG_7343,55864538,Uluru,https://farm2.staticflickr.com/1842/43572982504_e41bac25fa.jpg,1,Train
16,0,2,0,0,0,1,44241782312,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,6e0f8a9421,1892,IMG_7347,55864538,Uluru,https://farm2.staticflickr.com/1892/44241782312_6e0f8a9421.jpg,1,Train
16,0,2,0,0,0,1,42482248470,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,b36e06f9e2,1858,IMG_7350,55864538,Uluru,https://farm2.staticflickr.com/1858/42482248470_b36e06f9e2.jpg,1,Train
16,0,2,0,0,0,1,43383631605,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,d145d3788c,1845,IMG_7352,55864538,Uluru,https://farm2.staticflickr.com/1845/43383631605_d145d3788c.jpg,1,Train
16,0,2,0,0,0,1,43383604285,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,829624d012,1864,IMG_7353,55864538,Uluru,https://farm2.staticflickr.com/1864/43383604285_829624d012.jpg,1,Test
16,0,2,0,0,0,1,42482176980,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,d56dcf23ce,1882,IMG_7354,55864538,Uluru,https://farm2.staticflickr.com/1882/42482176980_d56dcf23ce.jpg,1,Train
16,0,2,0,0,0,1,43215261065,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,902b51e29b,1882,IMG_3997,55864538,Uluru,https://farm2.staticflickr.com/1882/43215261065_902b51e29b.jpg,1,Train
16,0,2,0,0,0,1,44121959491,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,8d88b9bc2f,1872,IMG_3998,55864538,Uluru,https://farm2.staticflickr.com/1872/44121959491_8d88b9bc2f.jpg,1,Train
16,0,2,0,0,0,1,29354546377,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,41f3f1bd6c,1878,IMG_7336,55864538,Uluru,https://farm2.staticflickr.com/1878/29354546377_41f3f1bd6c.jpg,1,Train
16,0,2,0,0,0,1,43383937595,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,f90f0c6c96,1856,IMG_7337,55864538,Uluru,https://farm2.staticflickr.com/1856/43383937595_f90f0c6c96.jpg,1,Train
16,0,2,0,0,0,1,29354157697,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,06e1bec6c6,1897,IMG_7335,55864538,Uluru,https://farm2.staticflickr.com/1897/29354157697_06e1bec6c6.jpg,1,Test
16,0,2,0,0,0,1,42312719650,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,24cb1477bd,1811,IMG_3999,55864538,Uluru,https://farm2.staticflickr.com/1811/42312719650_24cb1477bd.jpg,1,Train
16,0,2,0,0,0,1,42312751910,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,d99dfd0241,1848,IMG_3984,55864538,Uluru,https://farm2.staticflickr.com/1848/42312751910_d99dfd0241.jpg,1,Validation
16,0,2,0,0,0,1,30253798648,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,afa330e253,1845,IMG_3987,55864538,Uluru,https://farm2.staticflickr.com/1845/30253798648_afa330e253.jpg,1,Train
16,0,2,0,0,0,1,30418716968,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,852f3cf200,1854,IMG_7324,55864538,Uluru,https://farm2.staticflickr.com/1854/30418716968_852f3cf200.jpg,1,Train
16,0,2,0,0,0,1,30418691718,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,6a398d616e,1891,IMG_7325,55864538,Uluru,https://farm2.staticflickr.com/1891/30418691718_6a398d616e.jpg,1,Test
16,0,2,0,0,0,1,42312798060,0,0,1,-25.327000,130.997800,25013979@N05,hZvqwzlUV7IjoI3xyA,83854b9cf6,1867,IMG_3973,55864538,Uluru,https://farm2.staticflickr.com/1867/42312798060_83854b9cf6.jpg,1,Train
16,0,2,0,0,0,1,43172970825,0,0,1,-25.337209,131.005643,53721792@N07,hZvqwzlUV7IjoI3xyA,2c1ea79d58,1840,Waiting Patiently,55864538,Uluru,https://farm2.staticflickr.com/1840/43172970825_2c1ea79d58.jpg,1,Train
16,0,2,0,0,0,1,44079260511,0,0,1,-25.337209,131.005643,53721792@N07,hZvqwzlUV7IjoI3xyA,86df59312c,1774,Mrs E & Shadow Me @ Uluru,55864538,Uluru,https://farm2.staticflickr.com/1774/44079260511_86df59312c.jpg,1,Train
16,0,2,0,0,0,1,30211205258,0,0,1,-25.339943,131.026672,53721792@N07,hZvqwzlUV7IjoI3xyA,dfd11b5133,1815,Uluru Abstract (I),55864538,Uluru,https://farm2.staticflickr.com/1815/30211205258_dfd11b5133.jpg,1,Train
16,0,2,0,0,0,1,44030852312,0,0,1,-25.348350,131.022187,53721792@N07,hZvqwzlUV7IjoI3xyA,bd5b0b5839,1815,Uluru-Rain and Bow,55864538,Uluru,https://farm2.staticflickr.com/1815/44030852312_bd5b0b5839.jpg,1,Test
16,0,2,0,0,0,1,44017598682,0,0,1,-25.337073,131.004967,53721792@N07,hZvqwzlUV7IjoI3xyA,a193ba772a,1773,Last Rays near Uluru,55864538,Uluru,https://farm2.staticflickr.com/1773/44017598682_a193ba772a.jpg,1,Train
16,0,2,0,0,0,1,42218959580,0,0,1,-25.367559,131.064013,28746286@N07,hZvqwzlUV7IjoI3xyA,c2a297b736,1840,2011-02-12_0632-22-33 Uluru,55864538,Uluru,https://farm2.staticflickr.com/1840/42218959580_c2a297b736.jpg,1,Train
16,0,2,0,0,0,1,43038501985,0,0,1,-25.328112,130.998016,116943563@N07,hZvqwzlUV7IjoI3xyA,74135b96f9,1797,Uluru,55864538,Uluru,https://farm2.staticflickr.com/1797/43038501985_74135b96f9.jpg,1,Test
16,0,1,0,0,0,1,29005913827,0,0,1,-25.328109,130.997924,116943563@N07,hZvqwzlUV7IjoI3xyA,146d13777e,861,Uluru Sunset,55864538,Uluru,https://farm1.staticflickr.com/861/29005913827_146d13777e.jpg,1,Train
15,0,1,0,0,0,1,41799633750,0,0,1,-25.342881,131.021704,131102336@N06,hZvqwzlUV7IjoI3xyA,e3f2456ba9,855,Uluru climbing trail,55864538,Uluru,https://farm1.staticflickr.com/855/41799633750_e3f2456ba9.jpg,1,Validation
16,0,1,0,0,0,1,29674723028,0,0,1,-25.351346,131.032787,131102336@N06,hZvqwzlUV7IjoI3xyA,94664e7fb9,923,The red heart of Uluru,55864538,Uluru,https://farm1.staticflickr.com/923/29674723028_94664e7fb9.jpg,1,Train
16,0,1,0,0,0,1,28501216037,0,0,1,-25.352278,131.033333,12533858@N04,hZvqwzlUV7IjoI3xyA,dfa64a32a0,840,Kuniya Walk,55864538,Uluru,https://farm1.staticflickr.com/840/28501216037_dfa64a32a0.jpg,1,Train
15,0,2,0,0,0,1,42462441845,0,0,1,-25.341888,131.050672,7818664@N08,_covGstUV7KftWImfg,74be894e4a,1807,Outback Sunrise,55864525,Uluru,https://farm2.staticflickr.com/1807/42462441845_74be894e4a.jpg,1,Train
15,0,2,0,0,0,1,29496708058,0,0,1,-25.351584,131.045823,7818664@N08,hZvqwzlUV7IjoI3xyA,03c56c456c,1781,Uluru base path,55864538,Uluru,https://farm2.staticflickr.com/1781/29496708058_03c56c456c.jpg,1,Train
16,0,2,0,0,0,1,28218925057,0,0,1,-25.341592,131.008377,30512104@N07,hZvqwzlUV7IjoI3xyA,d85568b618,1807,Australian sky at sunset above the Uluṟu-Kata Tjuṯa National Park,55864538,Uluru,https://farm2.staticflickr.com/1807/28218925057_d85568b618.jpg,1,Train
16,0,2,0,0,0,1,42980392951,0,0,1,-25.327467,130.997711,77297749@N05,hZvqwzlUV7IjoI3xyA,9695330e94,1802,Uluru 1,55864538,Uluru,https://farm2.staticflickr.com/1802/42980392951_9695330e94.jpg,0,Train
16,0,2,0,0,0,1,28111991317,0,0,1,-25.327470,130.997680,77297749@N05,hZvqwzlUV7IjoI3xyA,214cbe2b54,1823,Uluru 2,55864538,Uluru,https://farm2.staticflickr.com/1823/28111991317_214cbe2b54.jpg,1,Test
16,0,1,0,0,0,1,42046805715,0,0,1,-25.333698,131.003413,35358887@N03,hZvqwzlUV7IjoI3xyA,bc3c04f1f0,899,Ayers Rock/Ulura,55864538,Uluru,https://farm1.staticflickr.com/899/42046805715_bc3c04f1f0.jpg,1,Test
15,0,2,0,0,0,1,41115663990,0,0,1,-25.345073,131.035265,42903611@N00,hZvqwzlUV7IjoI3xyA,39167e67a9,1802,Uluru.,55864538,Uluru,https://farm2.staticflickr.com/1802/41115663990_39167e67a9.jpg,1,Test
15,0,1,0,0,0,1,41860091185,0,0,1,-25.345073,131.035265,42903611@N00,hZvqwzlUV7IjoI3xyA,0fac6dd20a,875,Uluru.,55864538,Uluru,https://farm1.staticflickr.com/875/41860091185_0fac6dd20a.jpg,1,Test
16,0,2,0,0,0,1,42876193721,0,0,1,-25.338500,131.052872,30512104@N07,_covGstUV7KftWImfg,7193a62951,1804,Australian trees,55864525,Uluru,https://farm2.staticflickr.com/1804/42876193721_7193a62951.jpg,1,Train
16,0,2,0,0,0,1,41948118885,0,0,1,-25.338500,131.052872,30512104@N07,_covGstUV7KftWImfg,1e18695efe,1731,Australian trees 🇦🇺,55864525,Uluru,https://farm2.staticflickr.com/1731/41948118885_1e18695efe.jpg,1,Validation
16,0,2,0,0,0,1,40918076520,0,0,1,-25.342804,131.021350,23782932@N06,hZvqwzlUV7IjoI3xyA,d92ba35f16,1739,Back to the carpark,55864538,Uluru,https://farm2.staticflickr.com/1739/40918076520_d92ba35f16.jpg,1,Test
16,0,2,0,0,0,1,40918062870,0,0,1,-25.345005,131.024783,23782932@N06,hZvqwzlUV7IjoI3xyA,69bf5e5cc8,1751,Descending Uluru,55864538,Uluru,https://farm2.staticflickr.com/1751/40918062870_69bf5e5cc8.jpg,1,Train
16,0,1,0,0,0,1,41602664134,0,0,1,-25.326278,130.997938,100718964@N02,hZvqwzlUV7IjoI3xyA,c0302c8d3f,971,The-Great-Outdoors_Courtney-Walters-Jr_IFSA-UNSW-Sydney-S18_Uluru-Outback2_Australia,55864538,Uluru,https://farm1.staticflickr.com/971/41602664134_c0302c8d3f.jpg,1,Test
15,0,1,0,0,0,1,42162934122,0,0,1,-25.344859,131.036038,58107867@N04,hZvqwzlUV7IjoI3xyA,72d7e8baf4,980,Corella - Uluru Central Australia,55864538,Uluru,https://farm1.staticflickr.com/980/42162934122_72d7e8baf4.jpg,1,Train
16,0,1,0,0,0,1,28269910858,0,0,1,-25.367420,131.063944,23782932@N06,hZvqwzlUV7IjoI3xyA,e3a4478bca,975,The magic hour,55864538,Uluru,https://farm1.staticflickr.com/975/28269910858_e3a4478bca.jpg,1,Train
16,0,1,0,0,0,1,27271363237,0,0,1,-25.367420,131.063944,23782932@N06,hZvqwzlUV7IjoI3xyA,e988b12719,824,Twilight over the rocks,55864538,Uluru,https://farm1.staticflickr.com/824/27271363237_e988b12719.jpg,1,Validation
16,0,1,0,0,0,1,28249540918,0,0,1,-25.368928,131.064177,35751974@N05,hZvqwzlUV7IjoI3xyA,016445d1d0,961,Uluru with tree 1,55864538,Uluru,https://farm1.staticflickr.com/961/28249540918_016445d1d0.jpg,1,Train
16,0,1,0,0,0,1,42121398881,0,0,1,-25.343287,131.021666,35751974@N05,hZvqwzlUV7IjoI3xyA,87b3527dd3,959,Uluru Rock Climbers 2,55864538,Uluru,https://farm1.staticflickr.com/959/42121398881_87b3527dd3.jpg,1,Test
16,0,1,0,0,0,1,42074837642,0,0,1,-25.343795,131.021819,35751974@N05,hZvqwzlUV7IjoI3xyA,1643d1ba7f,832,Uluru Rock Climbers 1,55864538,Uluru,https://farm1.staticflickr.com/832/42074837642_1643d1ba7f.jpg,1,Train
16,0,1,0,0,0,1,42119469521,0,0,1,-25.350892,131.025055,35751974@N05,hZvqwzlUV7IjoI3xyA,1af1bee55d,967,Ayres Rock Alternate Walk 1,55864538,Uluru,https://farm1.staticflickr.com/967/42119469521_1af1bee55d.jpg,1,Train
16,0,1,0,0,0,1,26835397487,0,0,1,-25.367078,131.062758,51856117@N03,hZvqwzlUV7IjoI3xyA,4b179c0b88,980,Uluru Up Close,55864538,Uluru,https://farm1.staticflickr.com/980/26835397487_4b179c0b88.jpg,1,Train
16,0,1,0,0,0,1,39672546950,0,0,1,-25.355287,131.036886,10040139@N05,hZvqwzlUV7IjoI3xyA,034ba6d20a,786,Uluru with Trees,55864538,Uluru,https://farm1.staticflickr.com/786/39672546950_034ba6d20a.jpg,1,Train
16,0,1,0,0,0,1,40582903475,0,0,1,-25.326595,130.997955,64056952@N05,hZvqwzlUV7IjoI3xyA,ab7456dbd2,814,Uluru,55864538,Uluru,https://farm1.staticflickr.com/814/40582903475_ab7456dbd2.jpg,1,Train
16,0,1,0,0,0,1,26567180957,0,0,1,-25.367753,131.063816,18887685@N00,hZvqwzlUV7IjoI3xyA,e8c5357305,900,Uluru at Sunrise,55864538,Uluru,https://farm1.staticflickr.com/900/26567180957_e8c5357305.jpg,1,Train
16,0,1,0,0,0,1,26558002707,0,0,1,-25.367078,131.062758,51856117@N03,hZvqwzlUV7IjoI3xyA,450a29dbab,893,Uluru Details,55864538,Uluru,https://farm1.staticflickr.com/893/26558002707_450a29dbab.jpg,1,Train
16,0,1,0,0,0,1,39616730060,0,0,1,-25.351803,131.037713,22167557@N00,hZvqwzlUV7IjoI3xyA,e70d81f7b9,802,Uluru - Base Walk,55864538,Uluru,https://farm1.staticflickr.com/802/39616730060_e70d81f7b9.jpg,1,Validation
16,0,1,0,0,0,1,41179805832,0,0,1,-25.343492,131.021726,23865017@N05,hZvqwzlUV7IjoI3xyA,02d5bcf4c4,882,5 memorial plaques,55864538,Uluru,https://farm1.staticflickr.com/882/41179805832_02d5bcf4c4.jpg,1,Test
16,0,1,0,0,0,1,41179805442,0,0,1,-25.343492,131.021726,23865017@N05,hZvqwzlUV7IjoI3xyA,931ccfa074,786,Climbing ridge and the memorial plaques,55864538,Uluru,https://farm1.staticflickr.com/786/41179805442_931ccfa074.jpg,1,Train
16,0,1,0,0,0,1,41224237871,0,0,1,-25.342794,131.023453,23865017@N05,hZvqwzlUV7IjoI3xyA,898a99441e,820,Mala,55864538,Uluru,https://farm1.staticflickr.com/820/41224237871_898a99441e.jpg,1,Train
16,0,1,0,0,0,1,41224236631,0,0,1,-25.342270,131.024740,23865017@N05,hZvqwzlUV7IjoI3xyA,8638710442,803,Uluru wave rock,55864538,Uluru,https://farm1.staticflickr.com/803/41224236631_8638710442.jpg,1,Train
16,0,1,0,0,0,1,41224236171,0,0,1,-25.342270,131.024740,23865017@N05,hZvqwzlUV7IjoI3xyA,3b69ef1079,874,Uluru's wave rock,55864538,Uluru,https://farm1.staticflickr.com/874/41224236171_3b69ef1079.jpg,1,Train
16,0,1,0,0,0,1,41224235851,0,0,1,-25.335657,131.041059,23865017@N05,hZvqwzlUV7IjoI3xyA,6f409a9505,818,Uluru,55864538,Uluru,https://farm1.staticflickr.com/818/41224235851_6f409a9505.jpg,1,Train
16,0,1,0,0,0,1,41224235451,0,0,1,-25.335764,131.043215,23865017@N05,hZvqwzlUV7IjoI3xyA,4350c4a829,809,Uluru,55864538,Uluru,https://farm1.staticflickr.com/809/41224235451_4350c4a829.jpg,1,Train
15,0,1,0,0,0,1,41224235121,0,0,1,-25.337529,131.050693,23865017@N05,_covGstUV7KftWImfg,7768774de6,884,Uluru,55864525,Uluru,https://farm1.staticflickr.com/884/41224235121_7768774de6.jpg,1,Validation
15,0,1,0,0,0,1,41224234691,0,0,1,-25.337529,131.050693,23865017@N05,_covGstUV7KftWImfg,22ab31c83d,881,Uluru,55864525,Uluru,https://farm1.staticflickr.com/881/41224234691_22ab31c83d.jpg,1,Train
